No.,図形名,文字,UCS,文字,代替変換区分
7348,GJ007348,􌼢,U+85CF,藏,1
7349,GJ007349,􌼪,U+5910,夐,2
7350,GJ007350,􌼱,U+85E4,藤,1
7351,GJ007351,􌼶,U+85E4,藤,1
7352,GJ007352,􌼾,U+85E4,藤,1
7353,GJ007353,􌽋,U+85E4,藤,1
7354,GJ007354,􌽕,U+85E4,藤,1
7355,GJ007355,􌽙,U+85E4,藤,1
7356,GJ007356,􌽜,U+85E4,藤,1
7357,GJ007357,􌽟,U+85E4,藤,1
7358,GJ007358,􌽢,U+85E4,藤,1
7359,GJ007359,􌽥,U+85E4,藤,1
7360,GJ007360,􌽹,U+85EA,藪,1
7361,GJ007361,􌾀,U+85EA,藪,1
7362,GJ007362,􌾄,U+85EA,藪,1
7363,GJ007363,􌾛,U+7550,畐,2
7364,GJ007364,􌾜,U+66A2,暢,2
7365,GJ007365,􌾞,U+51F4,凴,2
7366,GJ007366,􌾡,U+26FF7,𦿷,1
7367,GJ007367,􌾢,U+26FF7,𦿷,1
7368,GJ007368,􌾭,U+7C89,粉,2
7369,GJ007369,􌾰,U+85E4,藤,1
7370,GJ007370,􌾷,U+85E4,藤,1
7371,GJ007371,􌿊,U+26FF8,𦿸,1
7372,GJ007372,􌿋,U+7FE0,翠,2
7373,GJ007373,􌿎,U+7FE0,翠,2
7374,GJ007374,􌿏,U+7FE0,翠,2
7375,GJ007375,􌿐,U+7FE0,翠,2
7376,GJ007376,􌿒,U+7FE0,翠,2
7377,GJ007377,􌿔,U+6EFF,滿,2
7378,GJ007378,􌿕,U+7344,獄,2
7379,GJ007379,􌿖,U+7A2E,種,2
7380,GJ007380,􌿙,U+860B,蘋,1
7381,GJ007381,􌿜,U+85E4,藤,1
7382,GJ007382,􌿥,U+76F8,相,2
7383,GJ007383,􌿫,U+77F3,石,2
7384,GJ007384,􌿭,U+6176,慶,2
7385,GJ007385,􌿮,U+8A00,言,2
7386,GJ007386,􌿱,U+53B6,厶,2
7387,GJ007387,􌿶,U+8F9B,辛,2
7388,GJ007388,􌿷,U+6A2A,横,2
7389,GJ007389,􌿸,U+6708,月,2
7390,GJ007390,􌿿,U+9ED2,黒,2
7391,GJ007391,􍀂,U+5902,夂,2
7392,GJ007392,􍀃,U+82E5,若,2
7393,GJ007393,􍀇,U+53E2,叢,1
7394,GJ007394,􍀊,U+820A,舊,1
7395,GJ007395,􍀔,U+85B0,薰,1
7396,GJ007396,􍀘,U+57CB,埋,1
7397,GJ007397,􍀙,U+85C1,藁,1
7398,GJ007398,􍀝,U+85C1,藁,1
7399,GJ007399,􍀢,U+85CF,藏,1
7400,GJ007400,􍀥,U+85CF,藏,1
7401,GJ007401,􍀩,U+85CF,藏,1
7402,GJ007402,􍀮,U+85CF,藏,1
7403,GJ007403,􍀶,U+85CF,藏,1
7404,GJ007404,􍀼,U+85CF,藏,1
7405,GJ007405,􍂂,U+85EA,藪,1
7406,GJ007406,􍂄,U+85EA,藪,1
7407,GJ007407,􍂅,U+85EA,藪,1
7408,GJ007408,􍂑,U+6170,慰,2
7409,GJ007409,􍂒,U+5289,劉,2
7410,GJ007410,􍂜,U+8606,蘆,1
7411,GJ007411,􍂤,U+8606,蘆,1
7412,GJ007412,􍂳,U+9EFC,黼,1
7413,GJ007413,􍂴,U+26F94,𦾔,1
7414,GJ007414,􍂷,U+8AB0,誰,2
7415,GJ007415,􍂸,U+6577,敷,2
7416,GJ007416,􍂹,U+6577,敷,2
7417,GJ007417,􍂺,U+5BE9,審,2
7418,GJ007418,􍃅,U+5BEE,寮,2
7419,GJ007419,􍃈,U+6167,慧,2
7420,GJ007420,􍃐,U+85E4,藤,1
7421,GJ007421,􍃓,U+81E3,臣,2
7422,GJ007422,􍃗,U+85AB,薫,2
7423,GJ007423,􍃛,U+975C,靜,2
7424,GJ007424,􍃠,U+6574,整,2
7425,GJ007425,􍃡,U+6574,整,2
7426,GJ007426,􍃢,U+5914,夔,1
7427,GJ007427,􍃣,U+83CA,菊,1
7428,GJ007428,􍃨,U+7E6D,繭,2
7429,GJ007429,􍃮,U+85CD,藍,1
7430,GJ007430,􍃸,U+85E4,藤,1
7431,GJ007431,􍄀,U+85E4,藤,1
7432,GJ007432,􍄂,U+85E4,藤,1
7433,GJ007433,􍄰,U+8606,蘆,1
7434,GJ007434,􍅀,U+7D45,絅,1
7435,GJ007435,􍅄,U+8629,蘩,1
7436,GJ007436,􍅅,U+862D,蘭,1
7437,GJ007437,􍅋,U+64CD,操,2
7438,GJ007438,􍅌,U+6191,憑,2
7439,GJ007439,􍅕,U+5BEE,寮,2
7440,GJ007440,􍅘,U+7F79,罹,2
7441,GJ007441,􍅠,U+9999,香,2
7442,GJ007442,􍅡,U+53E2,叢,1
7443,GJ007443,􍅤,U+459D,䖝,2
7444,GJ007444,􍅧,U+5965,奥,2
7445,GJ007445,􍅨,U+7A57,穗,2
7446,GJ007446,􍅬,U+5914,夔,1
7447,GJ007447,􍅮,U+5914,夔,1
7448,GJ007448,􍅯,U+7126,焦,2
7449,GJ007449,􍅾,U+8607,蘇,1
7450,GJ007450,􍆀,U+7F52,罒,2
7451,GJ007451,􍆁,U+860B,蘋,1
7452,GJ007452,􍆂,U+79A6,禦,2
7453,GJ007453,􍆊,U+7E47,繇,2
7454,GJ007454,􍆐,U+8B77,護,2
7455,GJ007455,􍆕,U+9B3C,鬼,2
7456,GJ007456,􍆙,U+85DF,藟,2
7457,GJ007457,􍆚,U+99AC,馬,2
7458,GJ007458,􍆠,U+5914,夔,1
7459,GJ007459,􍆤,U+6FEB,濫,2
7460,GJ007460,􍆮,U+8627,蘧,1
7461,GJ007461,􍆯,U+8B28,謨,2
7462,GJ007462,􍆱,U+8AB0,誰,2
7463,GJ007463,􍆲,U+78CA,磊,2
7464,GJ007464,􍆴,U+9E97,麗,2
7465,GJ007465,􍆾,U+85FB,藻,1
7466,GJ007466,􍇇,U+9EE8,黨,2
7467,GJ007467,􍇊,U+9999,香,2
7468,GJ007468,􍇋,U+99A8,馨,2
7469,GJ007469,􍇌,U+9DE0,鷠,2
7470,GJ007470,􍇏,U+8B77,護,2
7471,GJ007471,􍇐,U+6728,木,2
7472,GJ007472,􍇒,U+842C,萬,2
7473,GJ007473,􍇓,U+79BA,禺,2
7474,GJ007474,􍇢,U+864E,虎,2
7475,GJ007475,􍇮,U+864E,虎,1
7476,GJ007476,􍇴,U+864E,虎,1
7477,GJ007477,􍈐,U+8654,虔,1
7478,GJ007478,􍈖,U+864E,虎,1
7479,GJ007479,􍈠,U+53E3,口,2
7480,GJ007480,􍈡,U+51E0,几,2
7481,GJ007481,􍈢,U+864E,虎,1
7482,GJ007482,􍈥,U+8654,虔,1
7483,GJ007483,􍈦,U+864E,虎,1
7484,GJ007484,􍈧,U+6708,月,2
7485,GJ007485,􍈶,U+535C,卜,2
7486,GJ007486,􍉀,U+5E97,店,1
7487,GJ007487,􍉁,U+5EDF,廟,1
7488,GJ007488,􍉠,U+51E6,処,1
7489,GJ007489,􍉡,U+51E6,処,1
7490,GJ007490,􍉤,U+5206,分,2
7491,GJ007491,􍉦,U+864E,虎,2
7492,GJ007492,􍉨,U+52FF,勿,2
7493,GJ007493,􍉴,U+5175,兵,2
7494,GJ007494,􍉹,U+5B5D,孝,2
7495,GJ007495,􍉻,U+865E,虞,1
7496,GJ007496,􍊀,U+53E1,叡,1
7497,GJ007497,􍊈,U+6708,月,2
7498,GJ007498,􍊉,U+864D,虍,2
7499,GJ007499,􍊊,U+53E1,叡,1
7500,GJ007500,􍊓,U+5468,周,2
7501,GJ007501,􍊘,U+6B66,武,2
7502,GJ007502,􍊜,U+864E,虎,2
7503,GJ007503,􍊠,U+8ECD,軍,2
7504,GJ007504,􍊡,U+8ECD,軍,2
7505,GJ007505,􍊦,U+53E1,叡,1
7506,GJ007506,􍊧,U+53B3,厳,1
7507,GJ007507,􍊫,U+5723,圣,2
7508,GJ007508,􍊬,U+5723,圣,2
7509,GJ007509,􍊷,U+52F9,勹,2
7510,GJ007510,􍊸,U+535C,卜,2
7511,GJ007511,􍊽,U+868C,蚌,1
7512,GJ007512,􍊾,U+866B,虫,2
7513,GJ007513,􍋌,U+FA21,﨡,2
7514,GJ007514,􍋑,U+868C,蚌,1
7515,GJ007515,􍋕,U+534A,半,2
7516,GJ007516,􍋥,U+52B1,励,2
7517,GJ007517,􍋭,U+8702,蜂,1
7518,GJ007518,􍋯,U+5C1A,尚,2
7519,GJ007519,􍋰,U+5EB8,庸,2
7520,GJ007520,􍋵,U+8757,蝗,1
7521,GJ007521,􍋼,U+878D,融,1
7522,GJ007522,􍌈,U+8836,蠶,1
7523,GJ007523,􍌡,U+866B,虫,2
7524,GJ007524,􍌢,U+878D,融,1
7525,GJ007525,􍌥,U+520A,刊,2
7526,GJ007526,􍌩,U+86F9,蛹,1
7527,GJ007527,􍌰,U+8766,蝦,1
7528,GJ007528,􍌱,U+5C4B,屋,2
7529,GJ007529,􍌷,U+752C,甬,2
7530,GJ007530,􍌻,U+866B,虫,2
7531,GJ007531,􍍁,U+8766,蝦,1
7532,GJ007532,􍍛,U+5DEE,差,2
7533,GJ007533,􍍝,U+5CEF,峯,2
7534,GJ007534,􍍱,U+878D,融,1
7535,GJ007535,􍍾,U+7B56,策,2
7536,GJ007536,􍎃,U+6728,木,2
7537,GJ007537,􍎘,U+7B56,策,2
7538,GJ007538,􍎙,U+87F9,蟹,1
7539,GJ007539,􍎛,U+87F9,蟹,1
7540,GJ007540,􍏋,U+5152,兒,1
7541,GJ007541,􍏓,U+8C55,豕,2
7542,GJ007542,􍏥,U+5DF2,已,2
7543,GJ007543,􍏦,U+5DF1,己,2
7544,GJ007544,􍏧,U+65B9,方,2
7545,GJ007545,􍏪,U+885B,衛,1
7546,GJ007546,􍏵,U+6C42,求,2
7547,GJ007547,􍏺,U+885B,衛,1
7548,GJ007548,􍐋,U+771E,眞,2
7549,GJ007549,􍐍,U+4E94,五,2
7550,GJ007550,􍐞,U+885F,衟,1
7551,GJ007551,􍐤,U+9B32,鬲,2
7552,GJ007552,􍐥,U+885B,衛,1
7553,GJ007553,􍐧,U+885B,衛,1
7554,GJ007554,􍐻,U+885E,衞,1
7555,GJ007555,􍑋,U+8861,衡,1
7556,GJ007556,􍑌,U+8861,衡,1
7557,GJ007557,􍑎,U+885B,衛,1
7558,GJ007558,􍑐,U+885E,衞,1
7559,GJ007559,􍑣,U+885E,衞,1
7560,GJ007560,􍑯,U+53B6,厶,2
7561,GJ007561,􍑱,U+52FA,勺,2
7562,GJ007562,􍑶,U+4E8D,亍,2
7563,GJ007563,􍑽,U+5DF3,巳,2
7564,GJ007564,􍑾,U+5DF1,己,2
7565,GJ007565,􍒂,U+4EA6,亦,2
7566,GJ007566,􍒊,U+53CB,友,2
7567,GJ007567,􍒑,U+8868,表,2
7568,GJ007568,􍒒,U+3563,㕣,2
7569,GJ007569,􍒔,U+889E,袞,1
7570,GJ007570,􍒕,U+889E,袞,1
7571,GJ007571,􍒖,U+8863,衣,2
7572,GJ007572,􍒘,U+795D,祝,1
7573,GJ007573,􍒝,U+88B7,袷,1
7574,GJ007574,􍒧,U+795A,祚,1
7575,GJ007575,􍒨,U+53E4,古,2
7576,GJ007576,􍒩,U+8863,衣,2
7577,GJ007577,􍒫,U+8863,衣,2
7578,GJ007578,􍒬,U+889E,袞,1
7579,GJ007579,􍒰,U+6B21,次,2
7580,GJ007580,􍒳,U+3402,㐂,2
7581,GJ007581,􍒷,U+88BC,袼,1
7582,GJ007582,􍒺,U+88CF,裏,1
7583,GJ007583,􍓂,U+88F5,裵,1
7584,GJ007584,􍓑,U+7965,祥,1
7585,GJ007585,􍓓,U+4F50,佐,2
7586,GJ007586,􍓔,U+6C7A,決,2
7587,GJ007587,􍓖,U+8ECA,車,2
7588,GJ007588,􍓙,U+5999,妙,2
7589,GJ007589,􍓠,U+88D5,裕,1
7590,GJ007590,􍓢,U+8996,視,1
7591,GJ007591,􍓱,U+52A0,加,2
7592,GJ007592,􍓴,U+891C,褜,1
7593,GJ007593,􍓵,U+62B1,抱,2
7594,GJ007594,􍓶,U+62B1,抱,2
7595,GJ007595,􍓸,U+6CE2,波,2
7596,GJ007596,􍓹,U+5E78,幸,2
7597,GJ007597,􍓻,U+767D,白,2
7598,GJ007598,􍓾,U+7984,禄,2
7599,GJ007599,􍔈,U+891A,褚,1
7600,GJ007600,􍔔,U+805A,聚,1
7601,GJ007601,􍔙,U+8912,褒,1
7602,GJ007602,􍔚,U+891C,褜,1
7603,GJ007603,􍔛,U+88DF,裟,1
7604,GJ007604,􍔨,U+516A,兪,2
7605,GJ007605,􍔫,U+975E,非,2
7606,GJ007606,􍔺,U+7834,破,2
7607,GJ007607,􍕉,U+54E1,員,2
7608,GJ007608,􍕌,U+4FDD,保,2
7609,GJ007609,􍕘,U+4ECA,今,2
7610,GJ007610,􍕙,U+60E0,惠,2
7611,GJ007611,􍕝,U+9EF9,黹,2
7612,GJ007612,􍕞,U+559C,喜,2
7613,GJ007613,􍕠,U+5BB6,家,2
7614,GJ007614,􍕣,U+8944,襄,1
7615,GJ007615,􍕨,U+79B0,禰,1
7616,GJ007616,􍕩,U+79B0,禰,1
7617,GJ007617,􍕬,U+5EE3,廣,2
7618,GJ007618,􍕰,U+8944,襄,1
7619,GJ007619,􍕱,U+5080,傀,1
7620,GJ007620,􍕵,U+6182,憂,2
7621,GJ007621,􍕺,U+6234,戴,2
7622,GJ007622,􍕽,U+56CA,囊,1
7623,GJ007623,􍖇,U+4E01,丁,2
7624,GJ007624,􍖋,U+9077,遷,1
7625,GJ007625,􍖑,U+8CC8,賈,1
7626,GJ007626,􍖒,U+9077,遷,1
7627,GJ007627,􍖘,U+572D,圭,2
7628,GJ007628,􍖞,U+821B,舛,2
7629,GJ007629,􍖣,U+6797,林,2
7630,GJ007630,􍖨,U+4FDD,保,2
7631,GJ007631,􍖫,U+9686,隆,2
7632,GJ007632,􍖯,U+767B,登,2
7633,GJ007633,􍖷,U+771F,真,2
7634,GJ007634,􍖸,U+91D7,釗,2
7635,GJ007635,􍖺,U+9A0E,騎,2
7636,GJ007636,􍖼,U+9749,靉,1
7637,GJ007637,􍖾,U+9A0E,騎,2
7638,GJ007638,􍗀,U+99AC,馬,2
7639,GJ007639,􍗁,U+9CE5,鳥,2
7640,GJ007640,􍗂,U+9A0E,騎,2
7641,GJ007641,􍗞,U+898B,見,2
7642,GJ007642,􍗠,U+898B,見,2
7643,GJ007643,􍗣,U+8997,覗,1
7644,GJ007644,􍗤,U+89BA,覺,1
7645,GJ007645,􍗧,U+5143,元,2
7646,GJ007646,􍗩,U+83A7,莧,1
7647,GJ007647,􍘖,U+76EE,目,2
7648,GJ007648,􍘝,U+77E2,矢,2
7649,GJ007649,􍘡,U+89BA,覺,1
7650,GJ007650,􍘾,U+89A9,覩,1
7651,GJ007651,􍙨,U+6625,春,2
7652,GJ007652,􍙩,U+5927,大,2
7653,GJ007653,􍙪,U+898B,見,2
7654,GJ007654,􍙷,U+89BA,覺,1
7655,GJ007655,􍚝,U+89B3,観,1
7656,GJ007656,􍚪,U+89BA,覺,1
7657,GJ007657,􍚹,U+89BA,覺,1
7658,GJ007658,􍛋,U+96C7,雇,2
7659,GJ007659,􍛐,U+89BA,覺,1
7660,GJ007660,􍛦,U+89C0,觀,1
7661,GJ007661,􍜈,U+5FBD,徽,2
7662,GJ007662,􍜑,U+89C0,觀,1
7663,GJ007663,􍜫,U+9149,酉,2
7664,GJ007664,􍜭,U+5F00,开,2
7665,GJ007665,􍜶,U+5F5D,彝,1
7666,GJ007666,􍝢,U+8A00,言,2
7667,GJ007667,􍝩,U+8A1B,訛,1
7668,GJ007668,􍝪,U+8A12,訒,1
7669,GJ007669,􍝴,U+8B58,識,1
7670,GJ007670,􍞅,U+4E94,五,2
7671,GJ007671,􍞊,U+8A12,訒,1
7672,GJ007672,􍞌,U+5198,冘,2
7673,GJ007673,􍞟,U+8A31,許,1
7674,GJ007674,􍞲,U+53F2,史,2
7675,GJ007675,􍞶,U+8A54,詔,1
7676,GJ007676,􍞷,U+53F3,右,2
7677,GJ007677,􍟍,U+8B58,識,1
7678,GJ007678,􍟚,U+672B,末,2
7679,GJ007679,􍟛,U+8ACD,諍,1
7680,GJ007680,􍟡,U+5B88,守,2
7681,GJ007681,􍟣,U+5C3D,尽,2
7682,GJ007682,􍟤,U+8A00,言,2
7683,GJ007683,􍟥,U+8A00,言,2
7684,GJ007684,􍟯,U+4E99,亙,2
7685,GJ007685,􍟱,U+5145,充,2
7686,GJ007686,􍠍,U+5149,光,2
7687,GJ007687,􍠗,U+9091,邑,2
7688,GJ007688,􍠙,U+5E73,平,2
7689,GJ007689,􍠚,U+91CC,里,2
7690,GJ007690,􍠣,U+8C55,豕,2
7691,GJ007691,􍠩,U+8A2D,設,1
7692,GJ007692,􍠽,U+8AC4,諄,2
7693,GJ007693,􍠾,U+8ECA,車,2
7694,GJ007694,􍡇,U+8A00,言,2
7695,GJ007695,􍡊,U+76F4,直,2
7696,GJ007696,􍡋,U+9580,門,2
7697,GJ007697,􍡎,U+6607,昇,2
7698,GJ007698,􍡏,U+5E1A,帚,2
7699,GJ007699,􍡓,U+6B66,武,2
7700,GJ007700,􍡔,U+8A00,言,2
7701,GJ007701,􍡗,U+5506,唆,1
7702,GJ007702,􍡘,U+8AA1,誡,1
7703,GJ007703,􍡮,U+8A51,詑,1
7704,GJ007704,􍢖,U+624B,手,2
7705,GJ007705,􍢗,U+53F2,史,2
7706,GJ007706,􍢘,U+8A00,言,2
7707,GJ007707,􍢚,U+5EFA,建,2
7708,GJ007708,􍢜,U+8AD2,諒,1
7709,GJ007709,􍢨,U+8B10,謐,2
7710,GJ007710,􍣈,U+FA62,謁,1
7711,GJ007711,􍣊,U+8CA0,負,2
7712,GJ007712,􍣒,U+82F1,英,2
7713,GJ007713,􍣱,U+25055,𥁕,2
7714,GJ007714,􍣲,U+7701,省,2
7715,GJ007715,􍣷,U+6709,有,2
7716,GJ007716,􍣸,U+8A00,言,2
7717,GJ007717,􍣾,U+5177,具,2
7718,GJ007718,􍣿,U+5177,具,2
7719,GJ007719,􍤁,U+6B63,正,2
7720,GJ007720,􍤈,U+8AED,諭,1
7721,GJ007721,􍤕,U+8B19,謙,1
7722,GJ007722,􍤬,U+8B1B,講,1
7723,GJ007723,􍥋,U+96BB,隻,2
7724,GJ007724,􍥑,U+8B1D,謝,1
7725,GJ007725,􍥢,U+8C9D,貝,2
7726,GJ007726,􍥦,U+8A00,言,2
7727,GJ007727,􍥧,U+5BC9,寉,2
7728,GJ007728,􍥨,U+5EB7,康,2
7729,GJ007729,􍥪,U+4E8E,于,2
7730,GJ007730,􍥬,U+9B32,鬲,2
7731,GJ007731,􍥹,U+8B19,謙,2
7732,GJ007732,􍦅,U+8B7D,譽,1
7733,GJ007733,􍦖,U+FA63,謹,1
7734,GJ007734,􍦲,U+5805,堅,2
7735,GJ007735,􍦳,U+63A8,推,2
7736,GJ007736,􍦴,U+5BC5,寅,2
7737,GJ007737,􍦶,U+5584,善,2
7738,GJ007738,􍦻,U+76BF,皿,2
7739,GJ007739,􍦼,U+8C46,豆,2
7740,GJ007740,􍧃,U+53E3,口,2
7741,GJ007741,􍧆,U+591A,多,2
7742,GJ007742,􍧇,U+96C6,集,2
7743,GJ007743,􍧈,U+7F8A,羊,2
7744,GJ007744,􍧉,U+7FA8,羨,2
7745,GJ007745,􍧊,U+5929,天,2
7746,GJ007746,􍧓,U+842C,萬,2
7747,GJ007747,􍧕,U+8B19,謙,1
7748,GJ007748,􍧢,U+8B7D,譽,1
7749,GJ007749,􍧾,U+8B19,謙,1
7750,GJ007750,􍨃,U+8B19,謙,1
7751,GJ007751,􍨏,U+8B95,讕,1
7752,GJ007752,􍨐,U+8A00,言,2
7753,GJ007753,􍨓,U+898B,見,2
7754,GJ007754,􍨔,U+8B19,謙,1
7755,GJ007755,􍨕,U+516A,兪,2
7756,GJ007756,􍨖,U+8AED,諭,1
7757,GJ007757,􍨗,U+4453,䑓,2
7758,GJ007758,􍨘,U+95A0,閠,2
7759,GJ007759,􍨞,U+8AED,諭,1
7760,GJ007760,􍨠,U+8B66,警,1
7761,GJ007761,􍨣,U+8B77,護,1
7762,GJ007762,􍨤,U+8B7D,譽,1
7763,GJ007763,􍨦,U+8B7D,譽,1
7764,GJ007764,􍨽,U+8C4A,豊,2
7765,GJ007765,􍩀,U+5EE3,廣,2
7766,GJ007766,􍩃,U+5F66,彦,2
7767,GJ007767,􍩄,U+8A00,言,2
7768,GJ007768,􍩡,U+8B93,讓,1
7769,GJ007769,􍩸,U+8A00,言,2
7770,GJ007770,􍪆,U+5EE3,廣,2
7771,GJ007771,􍪇,U+65E5,日,2
7772,GJ007772,􍪈,U+8A00,言,2
7773,GJ007773,􍪉,U+601D,思,2
7774,GJ007774,􍪑,U+8B7D,譽,1
7775,GJ007775,􍪓,U+8308,茈,2
7776,GJ007776,􍪕,U+8B93,讓,1
7777,GJ007777,􍪪,U+8B93,讓,1
7778,GJ007778,􍪮,U+8B77,護,1
7779,GJ007779,􍪯,U+8A00,言,2
7780,GJ007780,􍪱,U+8B93,讓,1
7781,GJ007781,􍪽,U+5305,包,2
7782,GJ007782,􍫇,U+9B3C,鬼,2
7783,GJ007783,􍫎,U+8C46,豆,2
7784,GJ007784,􍫦,U+8C4A,豊,1
7785,GJ007785,􍫨,U+8C50,豐,1
7786,GJ007786,􍫭,U+8C4A,豊,2
7787,GJ007787,􍫴,U+8C50,豐,1
7788,GJ007788,􍫼,U+5305,包,2
7789,GJ007789,􍫿,U+738B,王,2
7790,GJ007790,􍬑,U+5149,光,2
7791,GJ007791,􍬔,U+8C50,豐,1
7792,GJ007792,􍬙,U+6063,恣,2
7793,GJ007793,􍬝,U+8C4A,豊,2
7794,GJ007794,􍬟,U+8C54,豔,1
7795,GJ007795,􍬠,U+8C4A,豊,2
7796,GJ007796,􍬢,U+8C4A,豊,2
7797,GJ007797,􍬨,U+9E97,麗,2
7798,GJ007798,􍬭,U+8C55,豕,2
7799,GJ007799,􍬯,U+5BB6,家,1
7800,GJ007800,􍬵,U+8C55,豕,2
7801,GJ007801,􍬶,U+5305,包,2
7802,GJ007802,􍭊,U+53D6,取,2
7803,GJ007803,􍭌,U+53D6,取,2
7804,GJ007804,􍭎,U+53E3,口,2
7805,GJ007805,􍭗,U+8C78,豸,2
7806,GJ007806,􍭛,U+27CB8,𧲸,1
7807,GJ007807,􍭠,U+6BD4,比,2
7808,GJ007808,􍭢,U+6B64,此,2
7809,GJ007809,􍭣,U+8C94,貔,1
7810,GJ007810,􍭩,U+8CC0,賀,1
7811,GJ007811,􍭭,U+8C9D,貝,1
7812,GJ007812,􍭳,U+8CA8,貨,1
7813,GJ007813,􍭶,U+53CA,及,2
7814,GJ007814,􍭾,U+621D,戝,1
7815,GJ007815,􍮍,U+5721,圡,2
7816,GJ007816,􍮎,U+5DE8,巨,2
7817,GJ007817,􍮜,U+8CB4,貴,1
7818,GJ007818,􍮧,U+8CE2,賢,1
7819,GJ007819,􍮺,U+8C9D,貝,2
7820,GJ007820,􍮼,U+53F8,司,2
7821,GJ007821,􍮽,U+215D7,𡗗,2
7822,GJ007822,􍯀,U+8CDE,賞,1
7823,GJ007823,􍯍,U+8CB0,貰,1
7824,GJ007824,􍯓,U+8CB4,貴,1
7825,GJ007825,􍯙,U+8CBB,費,1
7826,GJ007826,􍯚,U+8CC0,賀,1
7827,GJ007827,􍯜,U+53EC,召,2
7828,GJ007828,􍯞,U+6C11,民,2
7829,GJ007829,􍯠,U+8C9D,貝,2
7830,GJ007830,􍯡,U+8C9D,貝,2
7831,GJ007831,􍯢,U+5F0F,式,2
7832,GJ007832,􍯩,U+9F4E,齎,1
7833,GJ007833,􍯮,U+8CB4,貴,1
7834,GJ007834,􍰀,U+898B,見,2
7835,GJ007835,􍰃,U+8C9D,貝,2
7836,GJ007836,􍰄,U+8C9D,貝,2
7837,GJ007837,􍰅,U+53CD,反,2
7838,GJ007838,􍰈,U+8C9E,貞,2
7839,GJ007839,􍰋,U+8CE2,賢,1
7840,GJ007840,􍰖,U+53D4,叔,2
7841,GJ007841,􍰚,U+6587,文,2
7842,GJ007842,􍰵,U+53D4,叔,2
7843,GJ007843,􍰷,U+4E21,両,2
7844,GJ007844,􍰸,U+6C0F,氏,2
7845,GJ007845,􍰻,U+8CDE,賞,1
7846,GJ007846,􍱋,U+983C,頼,1
7847,GJ007847,􍱍,U+8CDB,賛,1
7848,GJ007848,􍱏,U+8D07,贇,1
7849,GJ007849,􍱐,U+8D07,贇,1
7850,GJ007850,􍱑,U+53C8,又,2
7851,GJ007851,􍱡,U+81E3,臣,2
7852,GJ007852,􍱢,U+8CFE,賾,1
7853,GJ007853,􍱣,U+8C9D,貝,2
7854,GJ007854,􍱨,U+34BC,㒼,2
7855,GJ007855,􍱫,U+8CE2,賢,1
7856,GJ007856,􍱰,U+582F,堯,2
7857,GJ007857,􍱱,U+5584,善,2
7858,GJ007858,􍱲,U+5584,善,2
7859,GJ007859,􍱳,U+5E7E,幾,2
7860,GJ007860,􍱴,U+656C,敬,2
7861,GJ007861,􍲁,U+8CF8,賸,1
7862,GJ007862,􍲄,U+8D07,贇,1
7863,GJ007863,􍲈,U+27E10,𧸐,1
7864,GJ007864,􍲌,U+7CA6,粦,2
7865,GJ007865,􍲍,U+7FA9,義,2
7866,GJ007866,􍲏,U+5EE3,廣,2
7867,GJ007867,􍲕,U+81E3,臣,2
7868,GJ007868,􍲖,U+8D12,贒,1
7869,GJ007869,􍲱,U+8D73,赳,1
7870,GJ007870,􍲵,U+8D99,趙,1
7871,GJ007871,􍲷,U+8D70,走,2
7872,GJ007872,􍲹,U+5915,夕,2
7873,GJ007873,􍲻,U+9BAE,鮮,1
7874,GJ007874,􍲼,U+8D8A,越,1
7875,GJ007875,􍲾,U+8D73,赳,1
7876,GJ007876,􍳁,U+8D70,走,2
7877,GJ007877,􍳈,U+5206,分,2
7878,GJ007878,􍳌,U+3563,㕣,2
7879,GJ007879,􍳍,U+9072,遲,1
7880,GJ007880,􍳗,U+5728,在,2
7881,GJ007881,􍳙,U+8D70,走,2
7882,GJ007882,􍳝,U+8D99,趙,1
7883,GJ007883,􍳡,U+5E78,幸,2
7884,GJ007884,􍳢,U+820D,舍,2
7885,GJ007885,􍳧,U+9053,道,1
7886,GJ007886,􍳨,U+7701,省,2
7887,GJ007887,􍳫,U+82E5,若,2
7888,GJ007888,􍳬,U+7F8A,羊,2
7889,GJ007889,􍳯,U+50D9,僙,1
7890,GJ007890,􍳶,U+7FFC,翼,2
7891,GJ007891,􍴀,U+592D,夭,2
7892,GJ007892,􍴄,U+8DBE,趾,2
7893,GJ007893,􍴎,U+8DEF,路,1
7894,GJ007894,􍴛,U+5149,光,2
7895,GJ007895,􍴞,U+77E3,矣,2
7896,GJ007896,􍴟,U+8099,肙,2
7897,GJ007897,􍴧,U+660E,明,2
7898,GJ007898,􍴨,U+6797,林,2
7899,GJ007899,􍴭,U+9752,青,2
7900,GJ007900,􍴮,U+9752,青,2
7901,GJ007901,􍵄,U+6728,木,2
7902,GJ007902,􍵑,U+3761,㝡,2
7903,GJ007903,􍵪,U+8EAB,身,2
7904,GJ007904,􍵬,U+5DF2,已,2
7905,GJ007905,􍵭,U+5DF3,巳,2
7906,GJ007906,􍵯,U+5DF1,己,2
7907,GJ007907,􍵰,U+8EAB,身,2
7908,GJ007908,􍵼,U+53F8,司,2
7909,GJ007909,􍵽,U+8EB0,躰,1
7910,GJ007910,􍵿,U+8EB3,躳,1
7911,GJ007911,􍶃,U+544A,告,2
7912,GJ007912,􍶆,U+5B8C,完,2
7913,GJ007913,􍶋,U+6B66,武,2
